ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430220242981,-11.2706,0.192328,3.78683,0.482537,0.0131403,0.467863,0.600088,-0.100446,0.336421
01324188,1430220242981,-10.8842,0.876709,0.425026,0.395907,-0.209274,-0.346924,0.691161,-0.26052,0.413066
01324180,1430220242981,-8.63636,4.62203,2.83702,0.402002,-0.204753,0.636759,0.588974,-0.511204,0.118087
01324189,1430220242984,-10.0713,0.317282,-0.655865,-0.0482924,0.103954,0.383882,0.601323,-0.0979209,0.332969
01324188,1430220242984,-11.0562,1.46978,0.868573,0.214424,-0.293355,-0.424367,0.696032,-0.247804,0.409808
01324180,1430220242984,-8.47531,4.19544,2.72509,0.200443,-0.182472,0.62495,0.581944,-0.511078,0.117523
01324189,1430220243000,-10.0107,0.491198,-2.58891,-0.439235,0.124892,0.309639,0.602383,-0.0997905,0.336533
01324188,1430220243000,-10.5558,2.07848,-0.257408,0.186359,-0.344061,-0.407343,0.703224,-0.242982,0.408557
01324180,1430220243000,-8.29972,3.76409,2.62293,0.0521511,-0.169363,0.555385,0.579395,-0.519643,0.116855
01324189,1430220243016,-10.1483,0.387599,-4.27622,-0.310923,0.0594777,0.30131,0.593405,-0.109009,0.333238
01324188,1430220243016,-10.0835,2.23909,-1.41761,0.34326,-0.261696,-0.316779,0.706824,-0.240967,0.407176
01324180,1430220243016,-8.22744,3.46936,2.49635,-0.00826272,-0.160631,0.459148,0.576559,-0.527064,0.117819
01324189,1430220243032,-9.78321,0.555242,-4.41277,0.311134,-0.0333547,0.336367,0.590722,-0.112515,0.332975
01324188,1430220243032,-9.67078,1.97515,-2.51574,0.528045,-0.113202,-0.209365,0.708523,-0.234628,0.406219
01324180,1430220243032,-8.31717,3.31656,2.46564,-0.000579154,-0.130437,0.353894,0.571962,-0.53042,0.116348
01324189,1430220243048,-9.06845,1.26789,-4.75288,0.94728,-0.207565,0.383984,0.588317,-0.111184,0.329023
01324188,1430220243048,-9.30564,1.32604,-2.6282,0.716537,0.039557,-0.116049,0.70634,-0.22775,0.407467
01324180,1430220243048,-8.39755,3.38895,2.37825,0.00737434,-0.135707,0.270424,0.569057,-0.529915,0.11239
01324189,1430220243064,-9.07838,0.421239,-3.96858,0.997532,-0.078527,0.366166,0.592486,-0.107859,0.329533
01324188,1430220243064,-8.94872,1.07325,-2.86933,0.835189,0.135459,-0.0521669,0.7099,-0.219664,0.408452
01324180,1430220243064,-8.38599,3.48237,2.22904,-0.0108885,-0.148155,0.191119,0.566289,-0.531009,0.111339
01324189,1430220243080,-9.33985,0.725248,-2.15307,0.729171,-0.00473412,0.30834,0.593932,-0.106735,0.33325
01324188,1430220243080,-8.88962,1.40347,-2.54071,0.768644,0.244655,-0.081521,0.710521,-0.212834,0.415899
01324180,1430220243080,-8.30266,3.4734,2.02681,-0.0349497,-0.13822,0.131234,0.566732,-0.533728,0.108604
01324189,1430220243096,-9.84689,1.05866,0.447513,0.35808,0.0598986,0.225369,0.594428,-0.108436,0.338949
01324188,1430220243096,-9.13521,2.45145,-1.25367,0.489719,0.226396,-0.12443,0.711307,-0.210837,0.422118
01324180,1430220243096,-8.19453,3.40146,1.87281,-0.0540437,-0.121648,0.0898681,0.567707,-0.538058,0.109574
01324189,1430220243112,-10.209,0.850953,1.94692,0.0441845,0.0425942,0.124936,0.594136,-0.107134,0.340426
01324188,1430220243112,-9.60422,3.21121,-0.00559046,0.126447,0.193048,-0.115002,0.710761,-0.209518,0.42486
01324180,1430220243112,-8.20785,3.34929,1.76847,-0.0119823,-0.1069,0.0629743,0.566265,-0.538302,0.106649
01324189,1430220243128,-10.129,0.814812,1.58019,-0.167503,0.0496995,0.0245651,0.592522,-0.108355,0.339661
01324188,1430220243128,-10.2559,2.84767,0.614008,-0.144416,0.105237,-0.107294,0.708728,-0.205283,0.42727
01324180,1430220243128,-8.2542,3.57615,1.72093,0.0475163,-0.0688585,0.0144514,0.565998,-0.538591,0.107716
01324189,1430220243145,-9.82753,0.792603,0.144436,-0.294052,0.133518,-0.0382848,0.591324,-0.109046,0.338074
01324188,1430220243145,-10.4112,2.0109,0.372546,-0.24371,0.00780014,-0.110806,0.704576,-0.203908,0.423955
01324180,1430220243145,-8.16448,3.75628,1.67688,0.0285397,-0.0377518,-0.0531204,0.564213,-0.531643,0.103335
01324189,1430220243161,-9.7478,0.670573,-0.927984,-0.371495,0.15135,-0.0883598,0.589968,-0.109721,0.338882
01324188,1430220243161,-10.1044,1.20509,-0.407014,-0.261245,0.00221764,-0.0914329,0.706994,-0.205693,0.424346
01324180,1430220243161,-8.06619,3.98375,1.73226,-0.0191943,0.00241077,-0.1419,0.565667,-0.531675,0.104382
01324189,1430220243178,-9.81711,0.136786,-1.59997,-0.385542,0.0857963,-0.10782,0.588882,-0.111687,0.340474
01324188,1430220243178,-9.6573,0.424317,-1.39484,-0.165572,0.0271162,-0.0850887,0.705808,-0.208304,0.422209
01324180,1430220243178,-8.07798,4.05344,1.97902,-0.0741726,0.0275282,-0.184251,0.567785,-0.531573,0.105156
01324189,1430220243195,-9.531,-0.149174,-2.37409,-0.29876,-0.00498305,-0.0638883,0.591577,-0.111895,0.341638
01324188,1430220243195,-9.34772,-0.259186,-2.08169,-0.106482,0.0718898,-0.0770346,0.70848,-0.208184,0.424838
01324180,1430220243195,-8.12546,3.94547,2.09397,-0.066844,0.0352998,-0.222849,0.571225,-0.5315,0.106845
01324189,1430220243211,-9.43499,-0.261076,-2.4829,-0.13398,0.00195183,-0.0269412,0.593075,-0.110941,0.340033
01324188,1430220243211,-9.00716,-0.370707,-2.52129,-0.0370133,0.12854,-0.0953473,0.7074,-0.206627,0.425744
01324180,1430220243211,-8.18748,3.86711,2.1316,0.0348734,0.0288106,-0.231048,0.57304,-0.528234,0.107686
01324189,1430220243228,-9.56849,-0.216247,-1.64594,-0.0371287,0.0244227,-0.00885254,0.593209,-0.112369,0.341084
01324188,1430220243228,-9.11707,0.0176239,-2.13894,-0.0389085,0.199426,-0.119398,0.707119,-0.204677,0.427194
01324180,1430220243228,-8.21683,3.91826,2.05426,0.141972,0.0208774,-0.251507,0.575937,-0.52642,0.107814
01324189,1430220243244,-9.73042,0.234593,-0.921981,0.00168793,0.0475179,0.0321389,0.591061,-0.112606,0.339511
01324188,1430220243244,-9.56577,0.345729,-1.23602,-0.0807435,0.246122,-0.145813,0.702296,-0.203152,0.427083
01324180,1430220243244,-8.27032,4.13286,2.01625,0.216347,0.0256416,-0.255334,0.576144,-0.521689,0.108306
01324189,1430220243261,-9.87389,0.388401,-0.391288,-0.0773695,0.0985147,0.0371427,0.589447,-0.114992,0.340043
01324188,1430220243261,-9.93361,0.262215,-0.818501,-0.157387,0.224062,-0.157259,0.701362,-0.203616,0.428127
01324180,1430220243261,-8.4018,4.29295,2.25509,0.269588,0.0415677,-0.255696,0.577699,-0.519577,0.110731
01324189,1430220243277,-9.94055,0.131274,-0.0890864,-0.139973,0.133741,0.0315568,0.589717,-0.115141,0.340171
