ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430219914533,-9.70338,1.10409,-1.00326,-0.0163468,0.0290633,0.0241303,0.793205,0.0390363,0.543073
01324188,1430219914533,-9.7143,0.344838,-1.30319,0.0176771,0.000647549,0.00546835,0.725583,-0.0716198,0.541472
01324180,1430219914533,-8.85874,3.05152,2.56458,0.0182403,0.00823791,0.0099767,0.673732,-0.577562,0.0868181
01324189,1430219914536,-9.72749,1.13321,-0.983353,-0.0181821,0.0256281,0.0170276,0.792373,0.0476975,0.540512
01324188,1430219914536,-9.70711,0.321135,-1.3656,0.0420359,0.00463698,-0.00316886,0.726082,-0.0663153,0.540737
01324180,1430219914536,-8.8645,3.07173,2.70237,0.0447072,0.015828,-0.0161709,0.673081,-0.577253,0.0847111
01324189,1430219914552,-9.71738,1.02652,-1.0008,-0.00602524,0.0298108,0.0152827,0.791432,0.0475814,0.540786
01324188,1430219914552,-9.7216,0.321588,-1.42324,0.0167306,0.00622928,-0.00155572,0.724488,-0.0662075,0.54208
01324180,1430219914552,-8.9018,3.12368,2.76996,0.0868547,0.00898517,-0.0176895,0.672939,-0.57654,0.0851251
01324189,1430219914568,-9.70223,1.03909,-0.952319,-0.0127806,0.0299027,0.0285843,0.790654,0.0416489,0.541671
01324188,1430219914568,-9.72161,0.323665,-1.37513,-0.0147375,0.019028,-0.0149067,0.724904,-0.0690235,0.541112
01324180,1430219914568,-8.93506,3.25347,2.78484,0.101146,0.00147176,-0.0334368,0.674093,-0.575876,0.0898971
01324189,1430219914584,-9.68694,1.0031,-0.916129,-0.0128597,0.0221254,0.0206005,0.789454,0.0408279,0.541415
01324188,1430219914584,-9.72655,0.301184,-1.25939,-0.0285983,0.0131825,-0.00356196,0.724241,-0.0690126,0.541121
01324180,1430219914584,-8.88555,3.35559,2.76897,0.106338,0.000480507,-0.0263637,0.673003,-0.573011,0.0904998
01324189,1430219914600,-9.72923,1.0801,-0.959115,-0.0126722,0.0161054,0.0348341,0.790116,0.0399665,0.542851
01324188,1430219914600,-9.70731,0.276737,-1.22082,-0.0023829,-0.00250061,-0.00178166,0.725172,-0.0695273,0.542659
01324180,1430219914600,-8.80927,3.44349,2.75812,0.0906346,0.00232172,-0.0334787,0.67538,-0.573911,0.0911111
01324189,1430219914616,-9.75079,1.06555,-0.949089,-0.00413497,0.0194609,0.0241995,0.79091,0.0437698,0.541685
01324188,1430219914616,-9.7241,0.302009,-1.37973,0.0132928,0.00237422,0.00545833,0.724628,-0.0671209,0.540179
01324180,1430219914616,-8.74372,3.43737,2.72489,0.0657232,0.0194853,-0.0194659,0.675123,-0.57361,0.089131
01324189,1430219914632,-9.68307,1.0512,-0.962314,0.00108332,0.0185256,0.0242058,0.790902,0.0441981,0.542216
01324188,1430219914632,-9.66837,0.342644,-1.35887,0.0237174,0.0148255,0.000362872,0.724893,-0.0671858,0.541488
01324180,1430219914632,-8.75422,3.51247,2.68654,0.0378759,0.00531256,-0.0162038,0.674343,-0.574885,0.0901783
01324189,1430219914648,-9.66219,1.13345,-0.989206,0.00961361,0.0106447,0.0135822,0.791696,0.0424861,0.544436
01324188,1430219914648,-9.62969,0.346942,-1.30387,0.0272851,0.0140753,0.0145444,0.72649,-0.0680595,0.541284
01324180,1430219914648,-8.79869,3.58194,2.68649,0.0263298,0.0193565,-0.0187888,0.675891,-0.573649,0.0936293
01324189,1430219914663,-9.70844,1.17202,-0.988416,0.00460112,0.0176354,0.0295529,0.789426,0.043105,0.542884
01324188,1430219914663,-9.70224,0.339822,-1.28158,0.038601,0.0025673,0.00297907,0.724353,-0.0657542,0.541583
01324180,1430219914663,-8.82751,3.55471,2.71989,-0.011149,0.012291,-0.0234713,0.675596,-0.570937,0.093687
01324189,1430219914679,-9.7275,1.14537,-0.978456,-0.0164573,0.0195663,0.0152677,0.788618,0.0431273,0.543157
01324188,1430219914679,-9.78459,0.285284,-1.36948,0.0420757,0.00757688,0.00747365,0.723566,-0.0671399,0.540981
01324180,1430219914679,-8.82151,3.48778,2.664,0.00643623,0.00535443,-0.0234265,0.674553,-0.57134,0.0926329
01324189,1430219914696,-9.74975,1.01264,-0.900556,-0.00933915,0.0143402,0.0224159,0.789565,0.0430988,0.542354
01324188,1430219914696,-9.79901,0.316012,-1.27339,0.0290005,0.0128654,0.00566766,0.724092,-0.0662706,0.540501
01324180,1430219914696,-8.85271,3.49293,2.59848,0.0381175,-0.00134488,-0.0320561,0.674473,-0.575467,0.0918895
