ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430220069512,-9.68048,0.728872,-1.37518,-0.00463431,0.0114649,0.000793545,0.770103,-0.0442412,0.625061
01324188,1430220069512,-9.67179,0.187394,-1.60255,0.000826972,0.00307191,0.0109362,0.744996,-0.10647,0.56723
01324180,1430220069512,-8.98257,2.93334,2.69359,-0.0576305,0.00763618,0.0252619,0.683562,-0.606361,-0.00702225
01324189,1430220069545,-9.69459,0.767944,-1.32864,-0.0018624,0.00628187,0.0114768,0.769014,-0.0368334,0.621825
01324188,1430220069545,-9.68642,0.155787,-1.55643,0.000751854,0.00922421,-0.00669935,0.744432,-0.100409,0.560082
01324180,1430220069545,-8.98217,2.8895,2.73201,-0.0700458,0.0234583,0.0200084,0.680346,-0.599986,-0.0125698
01324189,1430220069561,-9.70378,0.729277,-1.31155,-0.0100014,0.00633848,-0.0116478,0.768997,-0.0363993,0.623284
01324188,1430220069561,-9.72997,0.141645,-1.58003,-0.0184327,0.0158669,-0.00145318,0.74391,-0.102179,0.561432
01324180,1430220069561,-9.00567,2.83605,2.73874,-0.0487951,0.0141,0.00951963,0.680356,-0.600843,-0.0125868
01324189,1430220069577,-9.67513,0.731606,-1.33875,-0.0055076,0.00543314,-0.000975574,0.770631,-0.04028,0.623632
01324188,1430220069577,-9.68163,0.136948,-1.62368,-0.0272009,0.0179409,-0.0085626,0.745123,-0.104784,0.561654
01324180,1430220069577,-9.00589,2.85297,2.73642,-0.043805,0.0271251,0.0166798,0.683043,-0.602283,-0.01864
01324189,1430220069592,-9.67968,0.702572,-1.33145,-0.00803741,-0.00230164,0.00258551,0.770891,-0.0408492,0.624947
01324188,1430220069592,-9.6864,0.160675,-1.5661,-0.0167304,0.00960636,-0.01478,0.74779,-0.1063,0.565621
01324180,1430220069592,-9.00646,2.89394,2.74147,-0.0243428,0.00957816,0.0210859,0.684786,-0.605179,-0.0173921
01324189,1430220069607,-9.6803,0.738699,-1.35813,-0.0133026,-0.00916081,-0.000973854,0.771699,-0.0411542,0.625067
01324188,1430220069607,-9.65749,0.136227,-1.53242,-0.0202243,0.00977581,-0.0183376,0.745921,-0.105055,0.564136
01324180,1430220069607,-9.00439,2.91805,2.74645,-0.0479779,0.0238876,0.00258015,0.683326,-0.604583,-0.0170932
01324189,1430220069623,-9.6802,0.743415,-1.331,-0.018624,-0.00730905,0.00268157,0.769702,-0.0374164,0.625159
01324188,1430220069623,-9.66215,0.177898,-1.62901,-0.0236909,0.00747012,-0.00776679,0.745104,-0.102071,0.564857
01324180,1430220069623,-8.99709,2.90828,2.7658,-0.0559377,0.0128768,0.0253063,0.682236,-0.604026,-0.0114797
01324189,1430220069638,-9.67083,0.777314,-1.33837,-0.00644837,-0.00398378,0.00449075,0.769452,-0.038412,0.623831
01324188,1430220069638,-9.69824,0.228428,-1.5955,-0.0149715,0.0186607,-0.00493674,0.742168,-0.10032,0.562096
01324180,1430220069638,-9.00685,2.91294,2.77057,-0.0645895,0.011234,0.0182103,0.67999,-0.602829,-0.0139509
01324189,1430220069653,-9.70629,0.724157,-1.30145,-0.00138594,0.00545698,-0.00616329,0.769074,-0.041677,0.623148
01324188,1430220069653,-9.69602,0.175043,-1.54691,-0.0289072,-0.00774684,-0.015941,0.743522,-0.104099,0.562904
01324180,1430220069653,-9.00132,2.86484,2.76069,-0.0648763,0.0124921,0.0428202,0.681147,-0.602018,-0.009562
01324189,1430220069668,-9.69948,0.723934,-1.33319,-0.0066059,0.00464205,-0.00618102,0.771234,-0.0417367,0.622462
01324188,1430220069668,-9.68398,0.160867,-1.595,-0.00967535,0.00521031,0.00292142,0.744591,-0.104788,0.561924
01324180,1430220069668,-9.02559,2.87431,2.75084,-0.0665967,0.00895118,0.0445506,0.681954,-0.602015,-0.0125
01324189,1430220069684,-9.68989,0.726358,-1.3382,-0.0135395,0.00643983,-0.00443265,0.771741,-0.0414507,0.625501
01324188,1430220069684,-9.67188,0.165378,-1.55663,-0.0114347,0.0106043,-0.000570424,0.74605,-0.104363,0.564573
01324180,1430220069684,-9.01581,2.8697,2.74124,-0.0470219,-0.00836572,0.0375166,0.680913,-0.604297,-0.0101357
01324189,1430220069700,-9.68039,0.728724,-1.35051,-0.00661082,0.00463514,-0.00618499,0.772804,-0.0394858,0.625769
01324188,1430220069700,-9.65719,0.213879,-1.60532,-0.0149649,0.0143012,-0.00497778,0.745778,-0.103484,0.564234
01324180,1430220069700,-9.02024,2.83824,2.74344,-0.0489257,0.00754174,0.0305761,0.680434,-0.605097,-0.0183918
01324189,1430220069717,-9.70425,0.728818,-1.32581,-0.0118873,0.0115991,-0.00976453,0.76985,-0.0385615,0.624487
01324188,1430220069717,-9.70559,0.201799,-1.57595,-0.0166802,0.00726981,-0.00330394,0.746711,-0.103785,0.564204
01324180,1430220069717,-9.01265,2.83162,2.69273,-0.0524584,0.00750943,0.0323086,0.678723,-0.60593,-0.0173194
01324189,1430220069734,-9.69041,0.781982,-1.35023,-0.00672612,0.00462849,-0.0132917,0.769326,-0.0392641,0.623429
01324188,1430220069734,-9.68638,0.165531,-1.57096,-0.0271293,0.0138635,0.00289618,0.74419,-0.104484,0.561684
01324180,1430220069734,-9.0125,2.83195,2.66132,-0.0487447,-0.00464925,0.0278512,0.677923,-0.606071,-0.0153153
01324189,1430220069750,-9.67956,0.719461,-1.297,-0.0206478,0.0013204,-0.0168865,0.769863,-0.0392775,0.623555
01324188,1430220069750,-9.68642,0.151298,-1.60452,-0.0201463,0.00436538,0.00195558,0.744984,-0.10395,0.562235
01324180,1430220069750,-9.00283,2.84202,2.63247,-0.0524535,0.00216463,0.0375464,0.677935,-0.606636,-0.0165238
01324189,1430220069767,-9.68715,0.704662,-1.32612,-0.0188947,0.00475519,-0.0151089,0.77189,-0.0396182,0.622868
01324188,1430220069767,-9.69613,0.141622,-1.59473,-0.0183421,0.00284993,0.0143405,0.746321,-0.104779,0.561111
01324180,1430220069767,-9.00046,2.8469,2.63011,-0.0525223,0.00563579,0.0393293,0.678478,-0.607352,-0.0177429
01324189,1430220069783,-9.69916,0.660906,-1.33821,-0.0170677,0.00301889,-0.0097662,0.771995,-0.0386131,0.625388
01324188,1430220069783,-9.68166,0.136281,-1.52742,-0.0184126,0.0174967,0.000341573,0.747384,-0.104906,0.563467
01324180,1430220069783,-9.00054,2.84424,2.65426,-0.0366666,0.0094711,0.0253895,0.679128,-0.606651,-0.0174725
01324189,1430220069800,-9.67958,0.695137,-1.30922,0.00906799,-0.00242715,-0.00611842,0.772549,-0.03977,0.624447
01324188,1430220069800,-9.67211,0.102725,-1.56088,-0.0201083,-0.00017139,0.00544923,0.746587,-0.105227,0.564514
01324180,1430220069800,-9.00539,2.84664,2.64939,-0.0367487,0.0138199,0.0271794,0.680719,-0.607106,-0.0177705
01324189,1430220069817,-9.69468,0.723935,-1.3357,-0.015322,0.0150887,-0.00623067,0.771186,-0.0371733,0.624615
01324188,1430220069817,-9.67213,0.093398,-1.60651,-0.00266514,0.00991765,0.0127605,0.74566,-0.105889,0.563692
01324180,1430220069817,-8.99567,2.83195,2.68082,-0.0401832,0.0202125,0.0131303,0.679126,-0.605349,-0.0202401
01324189,1430220069833,-9.69483,0.748162,-1.33564,-0.0136176,-0.000471847,-0.0106385,0.769048,-0.0368412,0.622922
01324188,1430220069833,-9.68168,0.129331,-1.56826,-0.000873215,0.00607881,0.0198077,0.744342,-0.107679,0.562674
01324180,1430220069833,-9.0128,2.83625,2.71209,-0.0367289,0.0201107,0.0184312,0.675946,-0.604149,-0.0204365
01324189,1430220069850,-9.68998,0.757911,-1.33082,-0.00662995,0.0115453,-0.00619619,0.769307,-0.0358503,0.623324
01324188,1430220069850,-9.69621,0.122151,-1.56808,0.0077658,0.0172761,0.00582725,0.743807,-0.107057,0.561795
01324180,1430220069850,-9.02008,2.83113,2.73132,-0.022598,0.0167897,0.0114645,0.678327,-0.604475,-0.0207434
01324189,1430220069867,-9.70839,0.661119,-1.30643,-0.010061,0.0159074,-0.00443384,0.771197,-0.037888,0.623948
01324188,1430220069867,-9.67221,0.0715155,-1.57984,0.00252869,0.0206826,0.00671924,0.744071,-0.106518,0.559316
01324180,1430220069867,-9.0007,2.8215,2.75079,-0.0138737,0.0203526,0.00977957,0.676762,-0.606452,-0.0199617
01324189,1430220069883,-9.67447,0.66633,-1.32188,-0.00459369,0.0114719,0.0016825,0.771157,-0.0391534,0.624163
01324188,1430220069883,-9.66742,0.0595429,-1.59421,-0.0123271,0.0175455,-0.000495752,0.745929,-0.106118,0.562354
01324180,1430220069883,-8.98133,2.82178,2.74615,-0.00849388,0.0152184,0.00449849,0.679677,-0.60823,-0.0179106
01324189,1430220069900,-9.68874,0.681001,-1.29729,0.00166309,0.00884051,0.0132611,0.773039,-0.0392013,0.624406
01324188,1430220069900,-9.66241,0.107812,-1.60431,-0.0115118,0.0147723,-0.0137968,0.745936,-0.107468,0.563724
01324180,1430220069900,-8.98665,2.86041,2.73906,-0.00929402,0.00275726,0.0140874,0.678598,-0.606644,-0.0170656
01324189,1430220069917,-9.69875,0.688073,-1.31659,-0.0158408,0.00901065,0.00520766,0.769931,-0.0393976,0.625895
01324188,1430220069917,-9.66227,0.146422,-1.60948,0.00767248,0.0114333,-0.0154734,0.745265,-0.106465,0.563926
01324180,1430220069917,-8.99698,2.90853,2.74164,-0.00842795,0.00364017,0.0141133,0.678319,-0.605934,-0.0155843
01324189,1430220069933,-9.67044,0.721819,-1.35345,-0.00273053,-0.00235201,0.00970865,0.7705,-0.0399947,0.623106
01324188,1430220069933,-9.68137,0.216061,-1.55943,-0.0062318,0.0109479,-0.0067293,0.744464,-0.105772,0.561601
01324180,1430220069933,-9.0119,2.93727,2.74649,-0.00683756,0.0150411,0.0142137,0.67699,-0.604472,-0.0172655
01324189,1430220069950,-9.72357,0.750845,-1.33067,0.000803638,0.00453967,0.0150485,0.768619,-0.0376783,0.621426
01324188,1430220069950,-9.6983,0.213728,-1.56168,0.0164399,0.00935825,-0.0083642,0.744325,-0.104962,0.562709
01324180,1430220069950,-9.00715,2.95206,2.72245,-0.00657843,0.00115084,0.00796658,0.675562,-0.606301,-0.0178131
01324189,1430220069967,-9.64113,0.743957,-1.32707,0.00756655,0.0113378,0.00260451,0.771031,-0.0388708,0.623109
01324188,1430220069967,-9.72018,0.179953,-1.54676,0.00781573,0.00315197,0.010092,0.744599,-0.106071,0.561845
01324180,1430220069967,-9.02647,2.95687,2.70295,-0.0269926,0.0167575,0.0132272,0.676508,-0.60745,-0.0195787
01324189,1430220069983,-9.75235,0.750881,-1.31077,-0.00102416,0.00110566,0.00794699,0.773038,-0.0386337,0.624146
01324188,1430220069983,-9.67649,0.226004,-1.60527,0.00867003,0.00144784,0.00920003,0.746728,-0.106495,0.564038
01324180,1430220069983,-9.0163,2.91832,2.70767,-0.0172982,0.013316,0.0114943,0.678911,-0.609923,-0.0192632
01324189,1430220070000,-9.70862,0.734122,-1.30903,-0.00455458,0.00457971,0.00436673,0.771011,-0.0388601,0.625225
01324188,1430220070000,-9.69826,0.223405,-1.56658,0.0060574,0.00492655,0.00921659,0.747125,-0.106241,0.564577
01324180,1430220070000,-9.00142,2.89943,2.68355,-0.0206474,-0.00439536,0.0201325,0.678635,-0.609353,-0.0181838
01324189,1430220070017,-9.66785,0.712197,-1.34621,0.00229497,0.00448381,-0.00272581,0.770746,-0.0382881,0.624439
01324188,1430220070017,-9.67191,0.225516,-1.56918,0.000615744,0.0242013,0.00764402,0.746221,-0.105347,0.563482
01324180,1430220070017,-8.99376,2.86065,2.70758,-0.0173749,0.0131688,0.0185067,0.67866,-0.610772,-0.0198084
01324189,1430220070033,-9.71819,0.709836,-1.31138,-0.0124889,0.0115593,-0.00277837,0.770497,-0.0391426,0.622849
01324188,1430220070033,-9.6576,0.167916,-1.61449,-0.00115084,0.0141347,0.00044581,0.74356,-0.105052,0.561155
01324180,1430220070033,-8.9669,2.83668,2.72221,-0.0103004,0.0115201,0.0141322,0.675142,-0.603859,-0.0188229
01324189,1430220070050,-9.67427,0.690751,-1.29749,-0.00531773,-0.00231643,0.00970183,0.771031,-0.0388708,0.623109
01324188,1430220070050,-9.71108,0.090356,-1.52675,0.00237504,0.00044439,-0.00322734,0.7449,-0.106488,0.560787
01324180,1430220070050,-8.98166,2.84339,2.75593,0.00882142,0.022113,0.0134531,0.676474,-0.605317,-0.0178068
01324189,1430220070067,-9.70869,0.700049,-1.32858,-0.00804115,0.0218787,0.00609984,0.770105,-0.040698,0.622576
01324188,1430220070067,-9.65288,0.136522,-1.60943,-0.00113127,0.0173273,0.00579282,0.744892,-0.105407,0.562174
01324180,1430220070067,-8.99446,2.89388,2.76092,0.0213884,0.00834875,0.00290177,0.677666,-0.605914,-0.0170377
01324189,1430220070083,-9.70869,0.700049,-1.32858,-0.00879442,0.00463125,0.0114602,0.772764,-0.0401839,0.625592
01324188,1430220070083,-9.67215,0.155864,-1.60705,0.011946,0.00808543,0.000467064,0.747285,-0.105198,0.56295
01324180,1430220070083,-8.99735,2.92758,2.76591,0.0217021,-0.00546074,-0.00773375,0.677273,-0.606772,-0.0157188
01324189,1430220070100,-9.67473,0.695363,-1.32667,-0.00977281,-0.00228412,0.00257887,0.772234,-0.0396069,0.624412
01324188,1430220070100,-9.68168,0.194458,-1.60492,-0.00115648,0.00573561,-0.00496123,0.746756,-0.105821,0.564239
01324180,1430220070100,-8.99519,2.9519,2.75156,0.0217657,-0.0107306,-0.0068856,0.67807,-0.60707,-0.0160022
01324189,1430220070117,-9.68991,0.743562,-1.35067,-0.0133983,-0.000532616,-0.00631907,0.770612,-0.0389938,0.624832
01324188,1430220070117,-9.67928,0.194016,-1.54237,0.00237143,0.0105847,0.00219586,0.746086,-0.104887,0.562851
01324180,1430220070117,-8.99803,2.99566,2.71794,0.014475,0.0031224,0.0010891,0.677702,-0.609493,-0.0159117
01324189,1430220070134,-9.6898,0.770367,-1.33114,-0.00265015,-0.00751671,0.0150527,0.769572,-0.0395521,0.621401
01324188,1430220070134,-9.72051,0.155655,-1.55133,-0.0011013,0.00528219,0.00387913,0.744885,-0.10423,0.561454
01324180,1430220070134,-8.96861,2.97951,2.67948,0.000269276,0.00991646,0.00982775,0.678606,-0.607939,-0.015495
01324189,1430220070150,-9.69892,0.719587,-1.31408,-0.00452054,0.00198949,0.00614682,0.770641,-0.03986,0.622312
01324188,1430220070150,-9.69878,0.146166,-1.5851,0.0128321,0.0080034,0.00223828,0.744485,-0.104062,0.561073
01324180,1430220070150,-8.97863,3.01093,2.66505,-0.0130087,0.0149952,0.0168225,0.675583,-0.608014,-0.0181132
01324189,1430220070167,-9.71337,0.724431,-1.30655,-0.00545565,-0.00231957,0.000823845,0.771715,-0.0400283,0.622696
01324188,1430220070167,-9.68171,0.189436,-1.576,0.0285583,0.00688508,0.00764481,0.745691,-0.105396,0.561636
