ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430222081076,-9.56765,-1.896,-0.942893,0.0137566,-0.0323154,-0.0153384,0.79448,0.0504211,-0.173011
01324188,1430222081076,-9.48024,-1.14593,-2.48775,0.0103526,0.00656916,-0.0132399,0.802033,0.159738,-0.0656258
01324180,1430222081076,-9.32786,1.68613,2.49142,-0.014109,0.00307037,-0.0104118,0.826451,0.0323719,-0.351815
01324189,1430222081109,-9.6236,-1.97284,-0.825394,0.00314205,-0.0261547,-0.0304757,0.79329,0.055178,-0.179934
01324188,1430222081109,-9.49724,-1.16097,-2.39604,0.00163931,0.0135568,-0.0141112,0.80226,0.167194,-0.0699902
01324180,1430222081109,-9.35221,1.68546,2.52743,-0.0193254,0.00128957,-0.010452,0.82425,0.039971,-0.357698
01324189,1430222081125,-9.55521,-1.91388,-0.760565,0.0135384,-0.0228204,-0.0322369,0.793982,0.05573,-0.181279
01324188,1430222081125,-9.44149,-1.11579,-2.33431,0.0243935,0.00608012,-0.00341124,0.80279,0.168958,-0.0706912
01324180,1430222081125,-9.3906,1.66581,2.51728,-0.0213713,0.0151346,-0.00157276,0.824783,0.0403989,-0.358236
01324189,1430222081141,-9.55061,-1.914,-0.777674,0.00657258,-0.024479,-0.0331468,0.795607,0.0512362,-0.177176
01324188,1430222081141,-9.40292,-1.14708,-2.36321,0.00338835,0.0203883,-0.012241,0.803901,0.163896,-0.0683393
01324180,1430222081141,-9.42949,1.68482,2.50251,-0.0192263,-0.00209511,-0.0157328,0.827262,0.0364775,-0.363204
01324189,1430222081156,-9.58848,-1.99148,-0.750511,0.011976,-0.0124192,-0.0198158,0.793154,0.0517306,-0.177814
01324188,1430222081156,-9.43695,-1.20005,-2.35524,0.0156943,0.000654642,1.35059e-05,0.802281,0.163615,-0.0679344
01324180,1430222081156,-9.41965,1.67538,2.49288,-0.00696166,-0.011026,-0.00517256,0.824865,0.0356531,-0.363455
01324189,1430222081171,-9.55539,-1.99179,-0.806996,0.0170932,-0.0194031,-0.0269004,0.793142,0.0525996,-0.177136
01324188,1430222081171,-9.40789,-1.1857,-2.35319,0.0313133,0.00673329,-0.0157397,0.802959,0.163333,-0.0683626
01324180,1430222081171,-9.42942,1.69493,2.45906,0.00700827,-0.0092107,-0.00506444,0.824577,0.0366606,-0.361678
01324189,1430222081187,-9.55666,-1.93414,-0.870126,0.0206125,-0.0228946,-0.0224412,0.791201,0.0564049,-0.176279
01324188,1430222081187,-9.37382,-1.12761,-2.40452,0.0191072,0.00815376,-0.0104933,0.800647,0.165711,-0.0687218
01324180,1430222081187,-9.44905,1.71396,2.46381,0.00698948,-0.0182553,0.00894747,0.823753,0.0369428,-0.358021
01324189,1430222081202,-9.57479,-1.87164,-0.923254,0.00675556,-0.040013,-0.0197884,0.79272,0.0554927,-0.177645
01324188,1430222081202,-9.40977,-1.04054,-2.42428,0.01128,0.00777892,-0.00347859,0.80226,0.167168,-0.0694555
01324180,1430222081202,-9.42955,1.70458,2.45911,0.00321986,-0.00617555,0.017793,0.825073,0.038807,-0.359081
01324189,1430222081217,-9.58551,-1.93415,-0.855086,-0.00199875,-0.0433725,-0.0269153,0.794122,0.0528489,-0.179828
01324188,1430222081217,-9.45582,-1.07413,-2.42362,0.0173807,0.0146641,-0.00159708,0.803222,0.164316,-0.0677684
01324180,1430222081217,-9.42954,1.69963,2.47117,-0.0187028,-0.0135502,0.0316678,0.82578,0.036932,-0.36223
01324189,1430222081232,-9.61277,-1.98675,-0.752567,-0.0278786,-0.0240739,-0.0128155,0.793457,0.0521389,-0.181168
01324188,1430222081232,-9.52853,-1.12229,-2.39374,0.019073,0.0103183,-0.0175736,0.803748,0.166867,-0.069761
01324180,1430222081232,-9.4291,1.67079,2.45893,0.00847659,-0.0277573,0.0457992,0.825792,0.036066,-0.362652
01324189,1430222081248,-9.6417,-1.96249,-0.7326,-0.00432322,-0.01912,-0.00563262,0.791947,0.0516079,-0.179947
01324188,1430222081248,-9.56497,-1.17057,-2.36654,0.0138401,-0.00147315,-0.0248235,0.800789,0.164696,-0.0687868
01324180,1430222081248,-9.46294,1.66298,2.47548,-0.00758034,-0.0121994,0.0537246,0.823662,0.0352354,-0.362637
01324189,1430222081264,-9.59336,-1.98665,-0.750426,-0.0140029,-0.010412,-0.0127981,0.79248,0.0564889,-0.181659
01324188,1430222081264,-9.49496,-1.19286,-2.31876,0.0147635,-0.000223307,-0.0159426,0.800234,0.167108,-0.0705064
01324180,1430222081264,-9.4045,1.64216,2.45418,-0.00219716,-0.0173156,0.0475506,0.82259,0.0352526,-0.362352
01324189,1430222081281,-9.56379,-1.97167,-0.709457,-0.0156558,-0.0121152,-0.00747508,0.792758,0.0553291,-0.181403
01324188,1430222081281,-9.38371,-1.18117,-2.32454,0.00772573,-0.00126683,-0.0301463,0.80024,0.166196,-0.0696249
01324180,1430222081281,-9.3122,1.61925,2.44046,0.00656009,-0.0226721,0.0536961,0.823115,0.0361116,-0.362342
01324189,1430222081298,-9.54018,-1.98649,-0.758531,1.74444e-05,-0.00538002,-0.00388636,0.794119,0.0542887,-0.180353
01324188,1430222081298,-9.37882,-1.16675,-2.3199,0.00158558,0.00933273,-0.0336119,0.802807,0.166134,-0.0692586
01324180,1430222081298,-9.30233,1.60488,2.44047,0.00831873,-0.0226501,0.0528224,0.823905,0.0349071,-0.35685
01324189,1430222081314,-9.57446,-1.97225,-0.777452,-6.04384e-05,-0.019194,-0.0109623,0.793588,0.055589,-0.182751
01324188,1430222081314,-9.48035,-1.16625,-2.33836,-0.000117603,0.0206872,-0.0175833,0.803351,0.165534,-0.0690347
01324180,1430222081314,-9.36515,1.60431,2.42536,-0.00402539,-0.00664312,0.0396833,0.824447,0.0343188,-0.35687
01324189,1430222081331,-9.64751,-1.98736,-0.810463,-0.0103873,-0.0104297,-0.00211504,0.792651,0.0544541,-0.183957
01324188,1430222081331,-9.48505,-1.13209,-2.39399,0.00159009,0.0149832,-0.0247154,0.802947,0.16549,-0.0710432
01324180,1430222081331,-9.39934,1.62307,2.43963,-0.00759865,-0.00320307,0.0423346,0.825389,0.0343087,-0.357962
01324189,1430222081348,-9.57557,-1.96314,-0.850437,-0.00341034,-0.038148,-0.00383154,0.791566,0.0553423,-0.185145
01324188,1430222081348,-9.46086,-1.13413,-2.46154,0.00161559,1.41336e-05,-0.0213347,0.800774,0.167206,-0.0697027
01324180,1430222081348,-9.34095,1.59966,2.43523,-0.00766704,0.00927262,0.0318529,0.822606,0.0340972,-0.362779
01324189,1430222081364,-9.57474,-2.00644,-0.811607,0.00175536,-0.0192097,-0.00562551,0.791399,0.055506,-0.182056
01324188,1430222081364,-9.43675,-1.15111,-2.45917,0.00773293,0.0066896,-0.0159053,0.80091,0.16687,-0.068787
01324180,1430222081364,-9.29246,1.5955,2.42602,-0.0232216,0.00960364,0.0124038,0.822358,0.0326579,-0.363344
01324189,1430222081381,-9.5641,-2.00101,-0.7436,0.0052378,-0.0157866,-0.00562137,0.792184,0.0570835,-0.179638
01324188,1430222081381,-9.46837,-1.19965,-2.39591,0.0051954,0.00343451,-0.00357205,0.800648,0.165585,-0.0691319
