ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430392223620,-9.83802,0.10375,-0.472112,-0.0295989,0.0251715,0.0243853,0.965063,0.408255,-0.168922
01324188,1430392223620,-9.42411,-1.0608,-2.75495,0.015772,0.0164277,-0.0175821,0.758994,0.534597,0.153402
01324180,1430392223620,-8.44603,3.62875,3.81046,0.0934505,0.0492922,0.0213257,0.92301,0.0182607,-0.0494576
01324189,1430392223623,-9.77468,0.0993594,-0.44874,7.48334e-05,0.0300429,0.0333484,0.964386,0.413684,-0.172059
01324188,1430392223623,-9.39924,-0.863477,-2.71362,0.0218633,0.0285615,-0.0165253,0.757068,0.543981,0.149894
01324180,1430392223623,-8.33014,3.50033,4.21688,0.0690381,0.0409379,0.0324835,0.923232,0.0240326,-0.0544301
01324189,1430392223639,-9.78466,0.0675516,-0.482739,-0.00518244,0.0266378,0.0297852,0.964901,0.412971,-0.169016
01324188,1430392223639,-9.3849,-0.90043,-2.60752,0.0123123,0.0182047,-0.0184726,0.758547,0.54229,0.15176
01324180,1430392223639,-8.2948,3.54836,4.28032,0.101505,0.0330558,0.0370332,0.924054,0.0214264,-0.0534235
01324189,1430392223655,-9.77237,0.200085,-0.579966,0.000186625,0.0127725,0.0422619,0.972018,0.406827,-0.160645
01324188,1430392223655,-9.37748,-0.845535,-2.53107,0.0185257,0.000189329,-0.00623915,0.761668,0.533809,0.157032
01324180,1430392223655,-8.25689,3.65146,4.15801,0.0919811,0.0306126,0.0281815,0.924645,0.0153688,-0.0511442
01324189,1430392223671,-9.81675,0.252953,-0.610811,0.0208642,0.00564127,0.0299136,0.971771,0.404687,-0.161721
01324188,1430392223671,-9.40417,-0.878893,-2.57387,-0.014637,0.0104101,-0.00370098,0.761272,0.532987,0.156324
01324180,1430392223671,-8.41799,3.73577,4.22457,0.0922059,0.0309995,0.00890134,0.925444,0.0156485,-0.0522206
01324189,1430392223687,-9.86397,0.238838,-0.532247,0.00664952,0.0161386,0.008534,0.972076,0.404946,-0.165574
01324188,1430392223687,-9.51343,-1.01561,-2.6175,-0.0147368,0.0437841,-0.00954198,0.759659,0.534811,0.154733
