ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430391525844,-9.62186,-1.68299,-0.921374,-0.000389142,0.0171915,0.0250201,0.771832,0.391348,-0.114787
01324188,1430391525844,-9.62925,-0.711778,-1.99148,-0.0220695,-0.00358044,-0.0120526,0.868057,0.374934,0.112236
01324180,1430391525844,-8.03469,4.27936,3.09758,-0.0131306,0.0871241,0.0196121,0.950777,-0.181313,-0.0963672
01324189,1430391525848,-9.62593,-1.64988,-1.02102,-0.01651,0.012122,-0.00700971,0.773706,0.401041,-0.120657
01324188,1430391525848,-9.6459,-0.625853,-1.85737,-0.0463454,-0.0295636,0.00164954,0.868668,0.384363,0.109632
01324180,1430391525848,-8.17103,4.32795,3.14485,-0.00582012,0.0877137,-0.00842753,0.95022,-0.176843,-0.101196
01324189,1430391525864,-9.66507,-1.66485,-1.05453,-0.00608925,0.00338476,-0.00872816,0.771713,0.398967,-0.121046
01324188,1430391525864,-9.57332,-0.606927,-1.84367,0.0181693,0.00744925,0.0113575,0.868408,0.38326,0.108773
01324180,1430391525864,-8.23504,4.39428,3.19292,-0.0305135,0.0980329,-0.00320586,0.949832,-0.177551,-0.101204
01324189,1430391525880,-9.65175,-1.78921,-0.857898,-0.00932218,-0.00344745,0.00193692,0.772364,0.393877,-0.115958
01324188,1430391525880,-9.58089,-0.707264,-1.97265,0.0354813,0.0230915,-0.0042791,0.869119,0.375811,0.111483
01324180,1430391525880,-8.23531,4.39367,3.25091,-0.0446475,0.0976825,0.0107684,0.949952,-0.179019,-0.095112
01324189,1430391525896,-9.58393,-1.73786,-0.834463,-0.0127716,0.00348522,0.0054529,0.772106,0.394444,-0.117267
01324188,1430391525896,-9.60021,-0.711199,-2.09037,0.00753969,0.0221639,-0.00448142,0.86778,0.376672,0.11195
01324180,1430391525896,-8.30802,4.38251,3.31297,-0.042856,0.0959216,0.0107809,0.94995,-0.1796,-0.093393
01324189,1430391525912,-9.59269,-1.71198,-0.92675,-0.0189107,0.0156223,0.00540974,0.771032,0.393767,-0.116602
01324188,1430391525912,-9.62925,-0.707389,-1.92895,-0.0229792,0.00895841,-0.0190025,0.868574,0.377678,0.111605
01324180,1430391525912,-8.32748,4.37705,3.35141,-0.0479949,0.0834814,0.0176974,0.951795,-0.179348,-0.0931485
01324189,1430391525927,-9.5814,-1.68321,-0.970659,-0.0094136,0.0137835,0.00188805,0.772382,0.396973,-0.119752
01324188,1430391525927,-9.55171,-0.645716,-1.82424,-0.0133463,0.015631,-0.013545,0.868416,0.381924,0.10975
01324180,1430391525927,-8.33233,4.35708,3.40925,-0.026648,0.0697604,0.00542439,0.948565,-0.174144,-0.0932652
01324189,1430391525943,-9.59736,-1.66218,-1.06042,-0.00409848,0.00337213,0.0090344,0.773859,0.396651,-0.119903
01324188,1430391525943,-9.5175,-0.548946,-1.89036,0.00592361,-0.00593751,0.000513604,0.867616,0.38195,0.109496
01324180,1430391525943,-8.29812,4.29361,3.51557,-0.0149966,0.0450256,0.0149719,0.950679,-0.17418,-0.0934296
01324189,1430391525959,-9.69147,-1.67322,-0.874059,-0.0128913,4.39044e-05,-0.0016294,0.772515,0.395136,-0.118452
01324188,1430391525959,-9.5128,-0.594124,-1.98383,0.019039,0.00869677,0.0202382,0.868563,0.379604,0.110267
01324180,1430391525959,-8.28926,4.32669,3.59317,0.0141843,0.0276288,0.0124032,0.949304,-0.179137,-0.0973678
01324189,1430391525975,-9.654,-1.67862,-0.964685,-0.0112396,-0.00345469,-0.00695645,0.772784,0.395128,-0.118586
01324188,1430391525975,-9.62888,-0.610431,-2.00443,0.0381697,0.0110743,0.0097581,0.869107,0.377855,0.110682
01324180,1430391525975,-8.24721,4.4034,3.69066,0.0180751,0.010295,0.00176606,0.951669,-0.178614,-0.0960606
01324189,1430391525991,-9.66785,-1.66372,-0.910899,-0.00608006,-0.00350391,-0.0113781,0.772519,0.394287,-0.118327
01324188,1430391525991,-9.66289,-0.640725,-1.78973,0.0338494,0.0215101,0.00983582,0.86844,0.37804,0.11004
01324180,1430391525991,-8.18564,4.46581,3.7931,-0.00429319,-0.00354184,-0.0134163,0.949816,-0.178005,-0.0968204
01324189,1430391526007,-9.624,-1.71688,-0.916554,-0.0121214,4.10354e-06,-0.00874735,0.772507,0.399234,-0.120131
01324188,1430391526007,-9.67256,-0.642884,-1.82092,0.00934311,0.00877032,-0.0134834,0.867503,0.378657,0.109428
01324180,1430391526007,-8.3613,4.58859,4.77801,-0.124098,-0.0461347,-0.0240743,0.948757,-0.17886,-0.0941598
01324189,1430391526024,-9.5753,-1.72625,-0.90271,-0.00242613,0.0102665,0.00191836,0.773296,0.400209,-0.119211
01324188,1430391526024,-9.59503,-0.597104,-1.85803,0.0076141,0.0152254,-0.00456332,0.868432,0.37932,0.110251
01324180,1430391526024,-8.5862,4.73711,7.39619,-0.500101,-0.2602,-0.0366591,0.948227,-0.176968,-0.0983743
01324189,1430391526040,-9.64853,-1.68798,-0.92585,-0.00765105,-0.00865797,-0.000715954,0.773314,0.39794,-0.119755
01324188,1430391526040,-9.62907,-0.654546,-1.90056,-0.0028303,0.00633406,-0.00119488,0.868433,0.379177,0.110242
01324180,1430391526040,-8.42562,4.5695,10.2097,-1.01393,-0.649004,-0.0216136,0.952092,-0.176123,-0.107598
01324189,1430391526057,-9.6541,-1.70785,-0.984223,-0.0050236,0.00685102,0.00370666,0.772506,0.396834,-0.11857
01324188,1430391526057,-9.63659,-0.735895,-1.98639,0.0312555,-0.00317283,0.0157522,0.868444,0.377553,0.108157
01324180,1430391526057,-7.77835,3.58729,11.1483,-1.27036,-0.943067,-0.0256841,0.951083,-0.173146,-0.124563
01324189,1430391526074,-9.64497,-1.70326,-1.02086,-0.0145564,0.00176642,0.00545876,0.772906,0.397813,-0.118962
01324188,1430391526074,-9.59661,-1.03618,-1.81553,0.0636849,-0.000909074,0.0399078,0.868707,0.378084,0.108981
01324180,1430391526074,-6.46481,3.45754,13.0235,-1.58581,-1.18492,-0.0367356,0.949679,-0.168566,-0.145484
01324189,1430391526090,-9.564,-1.78123,-0.815397,0.0117817,-0.0122919,0.0171114,0.773574,0.398502,-0.119227
01324188,1430391526090,-9.53439,-1.22324,-1.99239,0.138645,0.00269228,0.0404779,0.868569,0.378987,0.108111
01324180,1430391526090,-5.60033,3.27854,15.8705,-2.27245,-1.3156,-0.165315,0.937161,-0.159461,-0.173609
01324189,1430391526107,-9.52394,-1.77437,-0.888997,0.00295863,0.0205756,0.0143464,0.773303,0.397382,-0.11818
