ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430391494892,-9.71792,-1.36206,-0.724463,-0.0147286,0.02253,-0.00167416,0.785441,0.238044,-0.211593
01324188,1430391494892,-9.70367,-0.607867,-1.60685,-0.0584401,0.0150423,-0.00505592,0.912183,0.296939,-0.0319823
01324180,1430391494892,-5.96541,5.62596,5.19399,0.43351,-0.237102,0.152044,0.789991,-0.262491,-0.508241
01324189,1430391494895,-9.70455,-1.28971,-0.773167,-0.0216685,0.0260494,0.00184565,0.785465,0.240995,-0.215915
01324188,1430391494895,-9.66252,-0.593416,-1.62656,-0.0305781,0.0172934,-0.013685,0.913463,0.305752,-0.0339706
01324180,1430391494895,-6.14422,5.95097,5.76434,0.452225,-0.240345,0.222591,0.783696,-0.263772,-0.514832
01324189,1430391494911,-9.6982,-1.32422,-0.851224,-0.025159,0.0174397,7.1208e-05,0.785593,0.241842,-0.215779
01324188,1430391494911,-9.66711,-0.516845,-1.54059,-0.0288576,0.0127459,-0.026118,0.91267,0.304783,-0.0344174
01324180,1430391494911,-6.10706,6.23043,6.31721,0.378596,-0.275516,0.294029,0.780339,-0.269709,-0.516499
01324189,1430391494927,-9.65452,-1.29481,-0.832344,-0.0147256,0.00351056,-0.00165323,0.785586,0.238317,-0.212909
01324188,1430391494927,-9.66445,-0.440434,-1.43542,-0.0410062,0.0224995,-0.0137071,0.912562,0.300153,-0.0303337
01324180,1430391494927,-5.76767,6.19642,6.25751,0.267301,-0.254438,0.358445,0.77925,-0.279285,-0.514142
01324189,1430391494943,-9.67365,-1.34338,-0.837038,-0.00868483,0.0051733,-0.00518567,0.784771,0.238908,-0.212106
01324188,1430391494943,-9.69643,-0.599316,-1.45298,-0.0662895,0.0129826,-0.0157541,0.913099,0.299554,-0.0299801
01324180,1430391494943,-5.76966,6.06855,6.01996,0.266777,-0.263351,0.412855,0.774844,-0.285773,-0.516204
01324189,1430391494959,-9.7017,-1.31377,-0.753798,-0.0111668,0.0104084,0.00368694,0.784504,0.237785,-0.211453
01324188,1430391494959,-9.69643,-0.612498,-1.63815,-0.054986,0.00856157,-0.0139521,0.912687,0.30161,-0.0309073
01324180,1430391494959,-5.7437,6.00324,5.83136,0.270187,-0.260655,0.412874,0.770994,-0.294559,-0.518319
01324189,1430391494975,-9.69812,-1.27555,-0.824339,-0.0146165,0.0207988,0.00898453,0.783727,0.238639,-0.214729
01324188,1430391494975,-9.6769,-0.550681,-1.52336,-0.0549665,0.0222781,-0.010262,0.912402,0.304443,-0.0300679
01324180,1430391494975,-5.5974,5.97283,5.67313,0.253348,-0.255596,0.421554,0.765545,-0.301303,-0.522634
01324189,1430391494991,-9.73248,-1.25164,-0.845667,-0.0270413,0.0226354,-0.00793508,0.784799,0.237199,-0.213963
01324188,1430391494991,-9.68382,-0.454497,-1.48327,-0.0417894,0.0094034,0.0038427,0.911069,0.304477,-0.0303141
01324180,1430391494991,-5.48037,5.99126,5.42789,0.194391,-0.222006,0.400295,0.761146,-0.308509,-0.52431
01324189,1430391495007,-9.71287,-1.32435,-0.860738,-0.017437,0.0104453,-0.00788323,0.785841,0.238316,-0.211596
01324188,1430391495007,-9.69142,-0.550979,-1.47271,-0.0636218,0.014848,-0.00155528,0.912282,0.302295,-0.0300662
01324180,1430391495007,-5.38679,5.79275,5.12806,0.0810217,-0.140997,0.408868,0.757751,-0.312316,-0.523405
01324189,1430391495023,-9.62827,-1.43944,-0.755205,-0.0111532,-0.00342419,0.000146436,0.786111,0.238873,-0.212121
01324188,1430391495023,-9.61928,-0.666088,-1.59977,-0.0636379,0.011244,0.000191464,0.912548,0.302217,-0.0284862
01324180,1430391495023,-5.50148,5.61603,4.81906,0.0261285,-0.0583864,0.3493,0.755711,-0.317701,-0.525612
01324189,1430391495039,-9.71159,-1.3042,-0.763361,-0.00422439,0.0241502,0.00546312,0.786111,0.23972,-0.212641
01324188,1430391495039,-9.64808,-0.608068,-1.60729,-0.016597,0.0230277,-0.00644381,0.912811,0.302815,-0.0291144
01324180,1430391495039,-5.56229,5.66975,4.23154,0.0436122,0.00708365,0.332314,0.752596,-0.322799,-0.524869
01324189,1430391495056,-9.6831,-1.29223,-0.797835,-0.00402613,0.00516367,0.0170429,0.784492,0.243439,-0.213647
