ID,Timestamp,accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),gyroX (rad/s),gyroY (rad/s),gyroZ (rad/s),magnetX (uT),magnetY (uT),magnetZ (uT)
01324189,1430395922754,-9.68495,1.66214,-0.581013,0.0102338,0.034481,0.0143346,0.677944,-0.26855,0.0865848
01324188,1430395922754,-2.02027,6.2621,7.2624,0.0303419,-0.000758238,-0.00664741,0.081315,-0.526569,-0.417617
01324180,1430395922754,-9.68101,0.217834,2.10412,-0.0480448,0.0336656,-0.0706735,0.628868,-0.150549,-0.0237159
01324189,1430395922757,-9.69936,1.6816,-0.563711,0.0171566,0.0361386,0.0125805,0.677255,-0.260377,0.0826559
01324188,1430395922757,-2.07807,6.3248,7.29116,0.0233537,-0.000562867,-0.0102443,0.0783386,-0.523152,-0.421638
01324180,1430395922757,-9.67522,0.100675,2.23404,0.00774283,0.0513397,-0.0702272,0.626429,-0.145015,-0.0278585
01324189,1430395922773,-9.71174,1.68626,-0.580551,0.0200115,0.0257745,0.0286036,0.676559,-0.260493,0.0845303
01324188,1430395922773,-2.11657,6.37564,7.28137,0.0276898,0.00988861,-0.0101072,0.0788784,-0.523443,-0.421796
01324180,1430395922773,-9.68984,0.0928077,2.27735,0.0197729,0.0545223,-0.0525447,0.628794,-0.142172,-0.0289084
01324189,1430395922789,-9.7042,1.64268,-0.580769,0.0140504,0.0103057,0.0339423,0.678883,-0.267282,0.0869843
01324188,1430395922789,-2.0996,6.38764,7.28113,0.0216153,-0.00238787,-0.00851122,0.0815763,-0.525221,-0.418738
01324180,1430395922789,-9.69607,0.216418,2.22238,-0.01544,0.0630487,-0.0456425,0.630019,-0.145809,-0.0259165
01324189,1430395922805,-9.6847,1.59907,-0.590903,0.00195862,-0.0189215,0.0339529,0.677787,-0.266819,0.0878008
01324188,1430395922805,-2.0707,6.35404,7.24271,-0.00283395,0.0113553,-0.00675153,0.0813161,-0.526688,-0.418158
01324180,1430395922805,-9.60397,0.227879,2.15326,-0.056033,0.0785204,-0.0370172,0.629495,-0.146666,-0.0253899
01324189,1430395922821,-9.66564,1.63787,-0.595966,0.00193572,-0.0137478,0.033939,0.677803,-0.268687,0.0872523
01324188,1430395922821,-2.05877,6.31066,7.23338,-0.00973153,0.00527999,0.00906852,0.0814375,-0.524723,-0.41697
01324180,1430395922821,-9.58944,0.223119,2.16304,-0.0942785,0.0608699,-0.0382663,0.630282,-0.146401,-0.023788
01324189,1430395922837,-9.65643,1.61334,-0.639975,-0.0188389,-0.0411583,0.0356953,0.67821,-0.26355,0.0840871
01324188,1430395922837,-2.0732,6.33443,7.29103,-0.0219363,0.00197289,0.00540485,0.0804923,-0.523919,-0.418377
01324180,1430395922837,-9.6115,0.0933835,2.07995,-0.0942206,0.0574549,-0.0418334,0.626922,-0.142298,-0.0264716
01324189,1430395922853,-9.68111,1.54733,-0.700609,-0.0205539,-0.049774,0.0357103,0.677544,-0.26554,0.084079
01324188,1430395922853,-2.05398,6.3006,7.29119,-0.0237681,0.00810802,-0.0122371,0.0795538,-0.524092,-0.42051
01324180,1430395922853,-9.54913,0.147667,2.03736,-0.0641355,0.0267039,-0.0321886,0.627575,-0.141448,-0.0260622
01324189,1430395922869,-9.71493,1.50591,-0.712367,-0.0102469,-0.0481606,0.0268642,0.677009,-0.268533,0.0851284
01324188,1430395922869,-2.0397,6.2401,7.31569,-0.0150077,0.0230602,0.0012662,0.0822512,-0.525445,-0.420361
01324180,1430395922869,-9.54492,0.230847,1.93635,-0.0306763,0.013784,-0.0355644,0.629829,-0.142518,-0.0222301
01324189,1430395922884,-9.70545,1.50583,-0.727114,-0.00674557,-0.0602852,0.0268965,0.678765,-0.267717,0.0853816
01324188,1430395922884,-2.04935,6.24724,7.33495,-0.0376888,0.00953301,-0.00700466,0.0819805,-0.525147,-0.420473
01324180,1430395922884,-9.58486,0.302185,1.99436,-0.000873151,0.0211366,-0.0476059,0.630371,-0.142516,-0.024114
01324189,1430395922900,-9.68624,1.48637,-0.746923,-0.00522236,-0.0327027,0.016185,0.67918,-0.267732,0.0845765
01324188,1430395922900,-2.03485,6.24943,7.35889,-0.0341484,0.00221198,2.1221e-05,0.0815784,-0.525478,-0.419421
01324180,1430395922900,-9.63728,0.21382,2.07553,-0.00772089,0.0141437,-0.0512249,0.629588,-0.143505,-0.0249263
01324189,1430395922917,-9.6573,1.50588,-0.747313,0.00344066,-0.022442,0.0161891,0.676354,-0.266097,0.0811538
01324188,1430395922917,-2.02766,6.22792,7.32774,-0.0463906,0.0024609,-0.00536776,0.0790078,-0.52278,-0.420556
01324180,1430395922917,-9.64235,0.210739,2.13346,0.0062853,0.0123511,-0.0476319,0.627194,-0.143026,-0.02582
01324189,1430395922934,-9.65742,1.49122,-0.76195,-0.00353362,-0.0241003,0.0143919,0.677967,-0.264845,0.0819455
01324188,1430395922934,-2.02527,6.22291,7.35424,-0.039425,-0.00748403,-0.0142795,0.0792753,-0.52246,-0.42134
